year,tmID,franchID,confID,rank,playoff,firstRound,semis,finals,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,won_x,lost_x,GP_x,homeW,homeL,awayW,awayL,confW,confL,min,attend,arena,playerID,stint_x,GP_y,GS,minutes,points,PF,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,height,weight,birthDate,award_x,coachID,stint_y,won_y,lost_y,post_wins,post_losses,award_y
9,ATL,ATL,EA,7.0,N,N,N,N,Atlanta Dream,818.0,2114.0,476.0,637.0,202.0,598.0,297.0,650.0,947.0,482.0,796.0,282.0,499.0,115.0,2534.0,1014.0,2254.0,679.0,918.0,172.0,502.0,401.0,864.0,1265.0,684.0,726.0,310.0,561.0,134.0,2879.0,4.0,30.0,34.0,1.0,16.0,3.0,14.0,2.0,18.0,6825.0,141379.0,Philips Arena,nnamach01w,0,12.0,0.0,84.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,156.0,1985-06-15,,meadoma99w,0,4.0,30.0,0.0,0.0,
9,ATL,ATL,EA,7.0,N,N,N,N,Atlanta Dream,818.0,2114.0,476.0,637.0,202.0,598.0,297.0,650.0,947.0,482.0,796.0,282.0,499.0,115.0,2534.0,1014.0,2254.0,679.0,918.0,172.0,502.0,401.0,864.0,1265.0,684.0,726.0,310.0,561.0,134.0,2879.0,4.0,30.0,34.0,1.0,16.0,3.0,14.0,2.0,18.0,6825.0,141379.0,Philips Arena,strotan01w,0,21.0,0.0,160.0,39.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,166.0,1983-12-11,,meadoma99w,0,4.0,30.0,0.0,0.0,
9,ATL,ATL,EA,7.0,N,N,N,N,Atlanta Dream,818.0,2114.0,476.0,637.0,202.0,598.0,297.0,650.0,947.0,482.0,796.0,282.0,499.0,115.0,2534.0,1014.0,2254.0,679.0,918.0,172.0,502.0,401.0,864.0,1265.0,684.0,726.0,310.0,561.0,134.0,2879.0,4.0,30.0,34.0,1.0,16.0,3.0,14.0,2.0,18.0,6825.0,141379.0,Philips Arena,terryka01w,2,20.0,8.0,275.0,92.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,183.0,1983-10-21,,meadoma99w,0,4.0,30.0,0.0,0.0,
9,ATL,ATL,EA,7.0,N,N,N,N,Atlanta Dream,818.0,2114.0,476.0,637.0,202.0,598.0,297.0,650.0,947.0,482.0,796.0,282.0,499.0,115.0,2534.0,1014.0,2254.0,679.0,918.0,172.0,502.0,401.0,864.0,1265.0,684.0,726.0,310.0,561.0,134.0,2879.0,4.0,30.0,34.0,1.0,16.0,3.0,14.0,2.0,18.0,6825.0,141379.0,Philips Arena,youngta01w,0,33.0,15.0,745.0,240.0,97.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,166.0,1986-10-30,,meadoma99w,0,4.0,30.0,0.0,0.0,
10,ATL,ATL,EA,2.0,Y,L,N,N,Atlanta Dream,1089.0,2428.0,569.0,755.0,114.0,374.0,404.0,855.0,1259.0,547.0,741.0,329.0,567.0,121.0,2861.0,996.0,2363.0,624.0,807.0,181.0,530.0,353.0,821.0,1174.0,615.0,700.0,347.0,601.0,133.0,2797.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,10.0,12.0,6950.0,120737.0,Philips Arena,castriz01w,0,34.0,33.0,915.0,488.0,75.0,0.0,2.0,2.0,51.0,32.0,1.0,2.0,3.0,9.0,0.0,0.0,4.0,5.0,16.0,8.0,17.0,12.0,8.0,4.0,0.0,72.0,140.0,1982-03-13,,meadoma99w,0,18.0,16.0,0.0,2.0,Coach of the Year
10,ATL,ATL,EA,2.0,Y,L,N,N,Atlanta Dream,1089.0,2428.0,569.0,755.0,114.0,374.0,404.0,855.0,1259.0,547.0,741.0,329.0,567.0,121.0,2861.0,996.0,2363.0,624.0,807.0,181.0,530.0,353.0,821.0,1174.0,615.0,700.0,347.0,601.0,133.0,2797.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,10.0,12.0,6950.0,120737.0,Philips Arena,desouer01w,0,34.0,34.0,928.0,402.0,117.0,1.0,2.0,2.0,54.0,23.0,5.0,9.0,14.0,2.0,4.0,2.0,10.0,10.0,18.0,10.0,4.0,3.0,0.0,0.0,0.0,77.0,190.0,1982-03-03,,meadoma99w,0,18.0,16.0,0.0,2.0,Coach of the Year
10,ATL,ATL,EA,2.0,Y,L,N,N,Atlanta Dream,1089.0,2428.0,569.0,755.0,114.0,374.0,404.0,855.0,1259.0,547.0,741.0,329.0,567.0,121.0,2861.0,996.0,2363.0,624.0,807.0,181.0,530.0,353.0,821.0,1174.0,615.0,700.0,347.0,601.0,133.0,2797.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,10.0,12.0,6950.0,120737.0,Philips Arena,holdsch01w,0,25.0,25.0,708.0,348.0,60.0,0.0,1.0,0.0,13.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,74.0,172.0,1977-08-09,,meadoma99w,0,18.0,16.0,0.0,2.0,Coach of the Year
10,ATL,ATL,EA,2.0,Y,L,N,N,Atlanta Dream,1089.0,2428.0,569.0,755.0,114.0,374.0,404.0,855.0,1259.0,547.0,741.0,329.0,567.0,121.0,2861.0,996.0,2363.0,624.0,807.0,181.0,530.0,353.0,821.0,1174.0,615.0,700.0,347.0,601.0,133.0,2797.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,10.0,12.0,6950.0,120737.0,Philips Arena,lacyje01w,0,32.0,0.0,362.0,96.0,57.0,0.0,2.0,0.0,23.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,2.0,2.0,0.0,0.0,75.0,175.0,1983-03-21,,meadoma99w,0,18.0,16.0,0.0,2.0,Coach of the Year
10,ATL,ATL,EA,2.0,Y,L,N,N,Atlanta Dream,1089.0,2428.0,569.0,755.0,114.0,374.0,404.0,855.0,1259.0,547.0,741.0,329.0,567.0,121.0,2861.0,996.0,2363.0,624.0,807.0,181.0,530.0,353.0,821.0,1174.0,615.0,700.0,347.0,601.0,133.0,2797.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,10.0,12.0,6950.0,120737.0,Philips Arena,lattaiv01w,0,24.0,0.0,350.0,146.0,32.0,0.0,2.0,2.0,75.0,27.0,2.0,2.0,4.0,5.0,1.0,0.0,3.0,5.0,20.0,8.0,9.0,8.0,9.0,3.0,0.0,66.0,143.0,1984-09-24,,meadoma99w,0,18.0,16.0,0.0,2.0,Coach of the Year
10,ATL,ATL,EA,2.0,Y,L,N,N,Atlanta Dream,1089.0,2428.0,569.0,755.0,114.0,374.0,404.0,855.0,1259.0,547.0,741.0,329.0,567.0,121.0,2861.0,996.0,2363.0,624.0,807.0,181.0,530.0,353.0,821.0,1174.0,615.0,700.0,347.0,601.0,133.0,2797.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,10.0,12.0,6950.0,120737.0,Philips Arena,lehnish01w,0,34.0,20.0,707.0,102.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,147.0,1986-10-27,,meadoma99w,0,18.0,16.0,0.0,2.0,Coach of the Year
10,ATL,ATL,EA,2.0,Y,L,N,N,Atlanta Dream,1089.0,2428.0,569.0,755.0,114.0,374.0,404.0,855.0,1259.0,547.0,741.0,329.0,567.0,121.0,2861.0,996.0,2363.0,624.0,807.0,181.0,530.0,353.0,821.0,1174.0,615.0,700.0,347.0,601.0,133.0,2797.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,10.0,12.0,6950.0,120737.0,Philips Arena,lyttlsa01w,0,34.0,31.0,931.0,443.0,105.0,2.0,2.0,2.0,51.0,17.0,3.0,7.0,10.0,4.0,4.0,0.0,4.0,8.0,17.0,7.0,7.0,3.0,1.0,0.0,0.0,76.0,175.0,1983-09-20,,meadoma99w,0,18.0,16.0,0.0,2.0,Coach of the Year
10,ATL,ATL,EA,2.0,Y,L,N,N,Atlanta Dream,1089.0,2428.0,569.0,755.0,114.0,374.0,404.0,855.0,1259.0,547.0,741.0,329.0,567.0,121.0,2861.0,996.0,2363.0,624.0,807.0,181.0,530.0,353.0,821.0,1174.0,615.0,700.0,347.0,601.0,133.0,2797.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,10.0,12.0,6950.0,120737.0,Philips Arena,mccouan01w,0,34.0,10.0,735.0,435.0,92.0,2.0,2.0,2.0,58.0,38.0,1.0,10.0,11.0,6.0,2.0,0.0,12.0,7.0,31.0,15.0,6.0,4.0,7.0,4.0,0.0,73.0,160.0,1986-09-10,Rookie of the Year,meadoma99w,0,18.0,16.0,0.0,2.0,Coach of the Year
10,ATL,ATL,EA,2.0,Y,L,N,N,Atlanta Dream,1089.0,2428.0,569.0,755.0,114.0,374.0,404.0,855.0,1259.0,547.0,741.0,329.0,567.0,121.0,2861.0,996.0,2363.0,624.0,807.0,181.0,530.0,353.0,821.0,1174.0,615.0,700.0,347.0,601.0,133.0,2797.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,10.0,12.0,6950.0,120737.0,Philips Arena,milleco01w,0,34.0,5.0,407.0,131.0,37.0,0.0,2.0,0.0,13.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,69.0,140.0,1978-09-06,,meadoma99w,0,18.0,16.0,0.0,2.0,Coach of the Year
10,ATL,ATL,EA,2.0,Y,L,N,N,Atlanta Dream,1089.0,2428.0,569.0,755.0,114.0,374.0,404.0,855.0,1259.0,547.0,741.0,329.0,567.0,121.0,2861.0,996.0,2363.0,624.0,807.0,181.0,530.0,353.0,821.0,1174.0,615.0,700.0,347.0,601.0,133.0,2797.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,10.0,12.0,6950.0,120737.0,Philips Arena,pricear01w,2,11.0,0.0,98.0,16.0,12.0,0.0,2.0,0.0,31.0,10.0,3.0,3.0,6.0,4.0,4.0,0.0,2.0,2.0,9.0,3.0,7.0,4.0,0.0,0.0,0.0,69.0,133.0,1985-04-03,,meadoma99w,0,18.0,16.0,0.0,2.0,Coach of the Year
10,ATL,ATL,EA,2.0,Y,L,N,N,Atlanta Dream,1089.0,2428.0,569.0,755.0,114.0,374.0,404.0,855.0,1259.0,547.0,741.0,329.0,567.0,121.0,2861.0,996.0,2363.0,624.0,807.0,181.0,530.0,353.0,821.0,1174.0,615.0,700.0,347.0,601.0,133.0,2797.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,10.0,12.0,6950.0,120737.0,Philips Arena,snowmi01w,0,34.0,2.0,503.0,185.0,73.0,0.0,2.0,0.0,33.0,9.0,3.0,5.0,8.0,1.0,0.0,2.0,2.0,3.0,10.0,3.0,5.0,3.0,0.0,0.0,0.0,77.0,158.0,1980-03-20,,meadoma99w,0,18.0,16.0,0.0,2.0,Coach of the Year
10,ATL,ATL,EA,2.0,Y,L,N,N,Atlanta Dream,1089.0,2428.0,569.0,755.0,114.0,374.0,404.0,855.0,1259.0,547.0,741.0,329.0,567.0,121.0,2861.0,996.0,2363.0,624.0,807.0,181.0,530.0,353.0,821.0,1174.0,615.0,700.0,347.0,601.0,133.0,2797.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,10.0,12.0,6950.0,120737.0,Philips Arena,teaslni01w,1,10.0,10.0,234.0,39.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,169.0,1979-03-22,,meadoma99w,0,18.0,16.0,0.0,2.0,Coach of the Year
10,ATL,ATL,EA,2.0,Y,L,N,N,Atlanta Dream,1089.0,2428.0,569.0,755.0,114.0,374.0,404.0,855.0,1259.0,547.0,741.0,329.0,567.0,121.0,2861.0,996.0,2363.0,624.0,807.0,181.0,530.0,353.0,821.0,1174.0,615.0,700.0,347.0,601.0,133.0,2797.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,10.0,12.0,6950.0,120737.0,Philips Arena,youngta01w,1,11.0,0.0,73.0,30.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,166.0,1986-10-30,,meadoma99w,0,18.0,16.0,0.0,2.0,Coach of the Year
1,CHA,CHA,EA,8.0,N,N,N,N,Charlotte Sting,812.0,1903.0,431.0,577.0,131.0,386.0,305.0,630.0,935.0,551.0,713.0,222.0,483.0,90.0,2186.0,879.0,1930.0,533.0,716.0,138.0,423.0,326.0,664.0,990.0,596.0,596.0,259.0,426.0,123.0,2429.0,8.0,24.0,32.0,5.0,11.0,3.0,13.0,5.0,16.0,6475.0,90963.0,Charlotte Coliseum,bauerca01w,0,29.0,18.0,398.0,76.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,180.0,1972-06-27,,dunntr01wc,0,8.0,24.0,0.0,0.0,
1,CHA,CHA,EA,8.0,N,N,N,N,Charlotte Sting,812.0,1903.0,431.0,577.0,131.0,386.0,305.0,630.0,935.0,551.0,713.0,222.0,483.0,90.0,2186.0,879.0,1930.0,533.0,716.0,138.0,423.0,326.0,664.0,990.0,596.0,596.0,259.0,426.0,123.0,2429.0,8.0,24.0,32.0,5.0,11.0,3.0,13.0,5.0,16.0,6475.0,90963.0,Charlotte Coliseum,brazian01w,0,22.0,3.0,203.0,51.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,169.0,1976-09-18,,dunntr01wc,0,8.0,24.0,0.0,0.0,
1,CHA,CHA,EA,8.0,N,N,N,N,Charlotte Sting,812.0,1903.0,431.0,577.0,131.0,386.0,305.0,630.0,935.0,551.0,713.0,222.0,483.0,90.0,2186.0,879.0,1930.0,533.0,716.0,138.0,423.0,326.0,664.0,990.0,596.0,596.0,259.0,426.0,123.0,2429.0,8.0,24.0,32.0,5.0,11.0,3.0,13.0,5.0,16.0,6475.0,90963.0,Charlotte Coliseum,enissh01w,0,12.0,9.0,323.0,139.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,185.0,1974-12-03,,dunntr01wc,0,8.0,24.0,0.0,0.0,
1,CHA,CHA,EA,8.0,N,N,N,N,Charlotte Sting,812.0,1903.0,431.0,577.0,131.0,386.0,305.0,630.0,935.0,551.0,713.0,222.0,483.0,90.0,2186.0,879.0,1930.0,533.0,716.0,138.0,423.0,326.0,664.0,990.0,596.0,596.0,259.0,426.0,123.0,2429.0,8.0,24.0,32.0,5.0,11.0,3.0,13.0,5.0,16.0,6475.0,90963.0,Charlotte Coliseum,erbsu01w,0,29.0,0.0,275.0,92.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,240.0,1977-07-25,,dunntr01wc,0,8.0,24.0,0.0,0.0,
1,CHA,CHA,EA,8.0,N,N,N,N,Charlotte Sting,812.0,1903.0,431.0,577.0,131.0,386.0,305.0,630.0,935.0,551.0,713.0,222.0,483.0,90.0,2186.0,879.0,1930.0,533.0,716.0,138.0,423.0,326.0,664.0,990.0,596.0,596.0,259.0,426.0,123.0,2429.0,8.0,24.0,32.0,5.0,11.0,3.0,13.0,5.0,16.0,6475.0,90963.0,Charlotte Coliseum,hillec01w,0,26.0,0.0,213.0,39.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,173.0,1971-04-06,,dunntr01wc,0,8.0,24.0,0.0,0.0,
1,CHA,CHA,EA,8.0,N,N,N,N,Charlotte Sting,812.0,1903.0,431.0,577.0,131.0,386.0,305.0,630.0,935.0,551.0,713.0,222.0,483.0,90.0,2186.0,879.0,1930.0,533.0,716.0,138.0,423.0,326.0,664.0,990.0,596.0,596.0,259.0,426.0,123.0,2429.0,8.0,24.0,32.0,5.0,11.0,3.0,13.0,5.0,16.0,6475.0,90963.0,Charlotte Coliseum,johnsni01w,0,6.0,0.0,78.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,146.0,1973-02-07,,dunntr01wc,0,8.0,24.0,0.0,0.0,
1,CHA,CHA,EA,8.0,N,N,N,N,Charlotte Sting,812.0,1903.0,431.0,577.0,131.0,386.0,305.0,630.0,935.0,551.0,713.0,222.0,483.0,90.0,2186.0,879.0,1930.0,533.0,716.0,138.0,423.0,326.0,664.0,990.0,596.0,596.0,259.0,426.0,123.0,2429.0,8.0,24.0,32.0,5.0,11.0,3.0,13.0,5.0,16.0,6475.0,90963.0,Charlotte Coliseum,jonesla01w,0,9.0,0.0,54.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,180.0,1977-07-24,,dunntr01wc,0,8.0,24.0,0.0,0.0,
1,CHA,CHA,EA,8.0,N,N,N,N,Charlotte Sting,812.0,1903.0,431.0,577.0,131.0,386.0,305.0,630.0,935.0,551.0,713.0,222.0,483.0,90.0,2186.0,879.0,1930.0,533.0,716.0,138.0,423.0,326.0,664.0,990.0,596.0,596.0,259.0,426.0,123.0,2429.0,8.0,24.0,32.0,5.0,11.0,3.0,13.0,5.0,16.0,6475.0,90963.0,Charlotte Coliseum,mapprh01w,0,30.0,30.0,856.0,357.0,112.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,190.0,1969-10-13,,dunntr01wc,0,8.0,24.0,0.0,0.0,
